user,id,rating,timestamp
5,1309,1.0,1507652281906
5,1310,1.0,1492828666000
5,1311,1.0,1516009256401
5,1312,1.0,1499768582086
5,1321,1.0,1510678391886
5,1326,1.0,1504611576991
5,1327,1.0,1509127470173
5,1332,1.0,1511807113354
5,1338,1.0,1503121592579
5,1367,1.0,1511806803905
5,1368,1.0,1490605426000
5,1372,1.0,1512158573861
5,1382,1.0,1531387906331
5,1388,1.0,1529065465378
5,1392,1.0,1531492953359
5,1400,1.0,1532475854151
5,1413,1.0,1608036400550
5,1419,1.0,1541439425003
5,1445,1.0,1526646514619
5,1453,1.0,1514420735117
5,1463,1.0,1526647163111
5,1486,1.0,1586871275046
5,1492,1.0,1573824088584
5,1502,1.0,1563637364475
5,1510,1.0,1581445186513
5,1530,1.0,1568397732486
5,1536,1.0,1494062863000
5,1582,1.0,1544190592603
5,1595,1.0,1512160785926
5,1601,1.0,1516008479120
5,1646,1.0,1524328148037
6,819,1.0,1371743982000
6,993,1.0,1412108078000
6,1047,1.0,1413578089000
6,1121,1.0,1425677852000
6,1122,1.0,1425918435000
6,1137,1.0,1469641791000
6,1221,1.0,1458684186000
6,1250,1.0,1487790666000
6,1345,1.0,1496156512000
6,1353,1.0,1509981521814
6,1380,1.0,1455682309000
6,1443,1.0,1541616002054
6,1654,1.0,1630087256025
6,1660,1.0,1504119809505
6,1667,1.0,1646066620202
6,1668,1.0,1648596921975
7,149,1.0,1365608030000
7,207,1.0,1365605592000
7,418,1.0,1365608478000
7,431,1.0,1325092045000
7,473,1.0,1365605970000
7,594,1.0,1365607609000
7,692,1.0,1365608072000
7,731,1.0,1392883904000
7,959,1.0,1392883790000
7,1015,1.0,1393139308000
7,1432,1.0,1393139383000
8,1298,1.0,1512179201032
8,1403,1.0,1512178834039
9,35,1.0,1400639645000
9,46,1.0,1493524255000
9,107,1.0,1493459161000
9,110,1.0,1493459063000
9,220,1.0,1488442350000
9,254,1.0,1493459463000
9,382,1.0,1493458943000
9,611,1.0,1565756135859
9,825,1.0,1493459022000
9,826,1.0,1493449800000
9,981,1.0,1566848446863
9,1535,1.0,1575230186285
10,169,1.0,1463024079000
10,595,1.0,1467832970000
10,684,1.0,1444410730000
10,685,1.0,1484216378000
10,1052,1.0,1448391881000
10,1127,1.0,1448391781000
10,1152,1.0,1467224747000
10,1175,1.0,1489556617000
10,1190,1.0,1467224770000
10,1208,1.0,1467224737000
10,1269,1.0,1470878240000
10,1371,1.0,1490144036000
11,98,1.0,1079250944000
11,237,1.0,1134784762000
11,425,1.0,1258075465000
11,583,1.0,1340772991000
11,629,1.0,1169007947000
11,635,1.0,1331693583000
11,1542,1.0,1469221683000
12,84,1.0,1406478042000
12,85,1.0,1395333071000
12,187,1.0,1390798481000
12,302,1.0,1406478237000
12,355,1.0,1395333117000
12,416,1.0,1390716259000
12,430,1.0,1390719441000
12,483,1.0,1390762860000
12,484,1.0,1390796483000
12,547,1.0,1390798811000
12,553,1.0,1390797288000
12,663,1.0,1406478122000
12,664,1.0,1406477993000
12,716,1.0,1390712913000
12,754,1.0,1390712740000
12,786,1.0,1395332731000
12,789,1.0,1395332180000
12,802,1.0,1390718273000
12,806,1.0,1390719130000
12,820,1.0,1390713004000
12,848,1.0,1390718084000
12,886,1.0,1390715426000
12,895,1.0,1390714737000
12,927,1.0,1390714595000
12,939,1.0,1390713212000
12,954,1.0,1395332622000
12,979,1.0,1390712745000
12,1002,1.0,1406477807000
12,1004,1.0,1395332088000
12,1541,1.0,1395332885000
13,75,1.0,1121997345000
13,79,1.0,1122058824000
13,80,1.0,1123458448000
13,112,1.0,1122487631000
13,114,1.0,1122044553000
13,116,1.0,1123610021000
13,117,1.0,1124479498000
13,120,1.0,1122039499000
13,209,1.0,1122077011000
13,255,1.0,1122504802000
13,296,1.0,1121995502000
13,323,1.0,1123620946000
13,398,1.0,1122482060000
13,983,1.0,1122070594000
13,1600,1.0,1121998081000
14,196,1.0,1269893466000
14,220,1.0,1274301508000
14,226,1.0,1269882684000
14,228,1.0,1281460751000
14,294,1.0,1269626689000
14,314,1.0,1332722154000
14,317,1.0,1269633796000
14,341,1.0,1317937993000
14,399,1.0,1333030141000
14,400,1.0,1269982901000
14,407,1.0,1271873866000
14,454,1.0,1266934600000
14,476,1.0,1305814074000
14,504,1.0,1269623677000
14,527,1.0,1356510524000
14,547,1.0,1327590412000
14,578,1.0,1344013768000
14,590,1.0,1335497276000
14,592,1.0,1304693457000
14,605,1.0,1336403297000
14,628,1.0,1294560665000
14,657,1.0,1363653418000
14,685,1.0,1424186292000
14,690,1.0,1353347582000
14,726,1.0,1358794807000
14,785,1.0,1369064210000
14,796,1.0,1357504397000
14,803,1.0,1360640301000
14,824,1.0,1419342442000
14,895,1.0,1424185429000
14,896,1.0,1419504432000
14,1100,1.0,1459734059000
14,1217,1.0,1473567690000
14,1230,1.0,1494510368000
14,1265,1.0,1536805574954
14,1267,1.0,1527515978567
14,1421,1.0,1532360689855
14,1547,1.0,1328242112000
14,1636,1.0,1540688636869
15,17,1.0,1389787092000
15,19,1.0,1389787031000
15,123,1.0,1389787016000
15,232,1.0,1389787160000
15,235,1.0,1389787152000
15,299,1.0,1389786986000
15,400,1.0,1416602617000
15,498,1.0,1389787189000
15,522,1.0,1416602802000
15,549,1.0,1389787118000
15,557,1.0,1389785360000
15,611,1.0,1389786980000
15,617,1.0,1416602643000
15,726,1.0,1389786798000
15,731,1.0,1389785093000
15,743,1.0,1389786732000
15,755,1.0,1389786893000
15,797,1.0,1416603291000
15,812,1.0,1416602378000
15,915,1.0,1389785682000
15,1070,1.0,1416602377000
15,1080,1.0,1389786742000
15,1116,1.0,1416602384000
15,1398,1.0,1389787181000
15,1541,1.0,1389787133000
15,1596,1.0,1389787085000
16,172,1.0,1487267113000
16,1297,1.0,1493682887000
16,1298,1.0,1493682962000
16,1551,1.0,1496441193000
16,1631,1.0,1565279389353
17,954,1.0,1394638809000
17,1038,1.0,1432921202000
17,1077,1.0,1510769400890
17,1185,1.0,1441209821000
17,1210,1.0,1456729371000
17,1241,1.0,1465485379000
17,1245,1.0,1476081791000
17,1287,1.0,1475965085000
17,1324,1.0,1543646669560
17,1380,1.0,1455735878000
17,1411,1.0,1558459133357
17,1434,1.0,1553881655882
17,1440,1.0,1551383606966
17,1442,1.0,1561124478146
17,1457,1.0,1480225719000
17,1466,1.0,1561476037956
17,1561,1.0,1557608707142
17,1577,1.0,1595135388989
17,1584,1.0,1569012306169
17,1608,1.0,1561742387873
17,1622,1.0,1604328497909
18,474,1.0,1380626773000
18,495,1.0,1387011293000
18,557,1.0,1377061076000
18,615,1.0,1334142927000
18,653,1.0,1392189564000
18,657,1.0,1363901388000
18,688,1.0,1335263341000
18,691,1.0,1352397361000
18,692,1.0,1365146244000
18,802,1.0,1373012601000
18,821,1.0,1370195199000
18,844,1.0,1349367684000
18,863,1.0,1362917711000
18,941,1.0,1424579845000
18,981,1.0,1345254548000
18,1017,1.0,1415775913000
18,1035,1.0,1419226617000
18,1073,1.0,1380007576000
18,1093,1.0,1433394662000
18,1523,1.0,1412848092000
19,134,1.0,1355181592000
19,145,1.0,1355162421000
19,220,1.0,1355198426000
19,228,1.0,1355198442000
19,249,1.0,1355198406000
19,341,1.0,1355181062000
19,406,1.0,1355198322000
19,447,1.0,1355198434000
19,452,1.0,1355181540000
19,457,1.0,1355181295000
19,516,1.0,1355181570000
19,518,1.0,1355181614000
19,523,1.0,1355162431000
19,534,1.0,1355181311000
19,547,1.0,1355162427000
19,553,1.0,1355181055000
19,574,1.0,1355162447000
19,578,1.0,1355181035000
19,581,1.0,1355162210000
19,678,1.0,1355162438000
19,683,1.0,1355162205000
19,688,1.0,1355162446000
19,751,1.0,1355162452000
19,1025,1.0,1355198384000
20,116,1.0,1574469001879
20,151,1.0,1574468958152
20,193,1.0,1574468815653
20,336,1.0,1574468985999
20,504,1.0,1616375827014
20,722,1.0,1574468736536
20,949,1.0,1574468373581
20,967,1.0,1574468839446
20,1081,1.0,1574468474487
20,1084,1.0,1574468430527
20,1110,1.0,1574468771888
20,1475,1.0,1574468527502
20,1489,1.0,1634001099701
20,1490,1.0,1616376014098
20,1562,1.0,1616375962686
20,1641,1.0,1637960475554
20,1689,1.0,1628384467511
21,120,1.0,1135206808000
21,121,1.0,1123742996000
21,128,1.0,1135206487000
21,131,1.0,1132106264000
21,138,1.0,1157587180000
21,140,1.0,1145932813000
21,141,1.0,1149216998000
21,152,1.0,1166439036000
21,161,1.0,1173579826000
21,234,1.0,1164778782000
21,237,1.0,1135205348000
21,248,1.0,1160123737000
21,258,1.0,1163401985000
21,268,1.0,1150162125000
21,287,1.0,1145932964000
21,289,1.0,1164017537000
21,298,1.0,1133321063000
21,339,1.0,1143868820000
21,348,1.0,1133321520000
21,354,1.0,1123741943000
21,366,1.0,1143784915000
21,370,1.0,1172537096000
21,1316,1.0,1163401733000
22,112,1.0,1107534906000
22,115,1.0,1107546812000
22,116,1.0,1112021216000
22,119,1.0,1113321766000
22,166,1.0,1233767911000
22,209,1.0,1106857945000
22,219,1.0,1110206374000
22,228,1.0,1237927332000
22,230,1.0,1222712236000
22,239,1.0,1127738494000
22,270,1.0,1217610591000
22,282,1.0,1238597483000
22,287,1.0,1144780826000
22,302,1.0,1224855031000
22,313,1.0,1220631911000
22,324,1.0,1216321451000
22,326,1.0,1136048011000
22,336,1.0,1235511244000
22,337,1.0,1106856032000
22,357,1.0,1114703630000
22,360,1.0,1146080258000
22,377,1.0,1223990605000
22,425,1.0,1258127027000
22,477,1.0,1258987316000
22,481,1.0,1254419012000
22,786,1.0,1397740623000
22,804,1.0,1356726158000
22,832,1.0,1381411852000
22,905,1.0,1385398783000
22,1009,1.0,1413300645000
22,1093,1.0,1449073646000
22,1451,1.0,1143819994000
22,1470,1.0,1329841261000
23,1298,1.0,1619225225639
23,1490,1.0,1625510071558
23,1494,1.0,1639864743020
23,1529,1.0,1626548329313
23,1558,1.0,1625510143714
23,1563,1.0,1608942501158
23,1623,1.0,1646162325332
23,1675,1.0,1619225172932
24,472,1.0,1420002503000
24,527,1.0,1413067598000
24,554,1.0,1420002530000
24,575,1.0,1413067506000
24,633,1.0,1420002303000
24,673,1.0,1420002194000
24,801,1.0,1413067409000
24,818,1.0,1413067491000
24,965,1.0,1514849048652
24,1059,1.0,1413066684000
24,1302,1.0,1538782427536
24,1540,1.0,1538781547697
24,1541,1.0,1420002077000
24,1547,1.0,1420002311000
24,1568,1.0,1538782465886
24,1570,1.0,1538782361420
24,1607,1.0,1538781624342
25,58,1.0,1131641134000
25,79,1.0,1035068733000
25,81,1.0,1086322868000
25,110,1.0,1131640507000
25,209,1.0,1107710202000
25,250,1.0,1124996321000
25,373,1.0,1131678285000
25,388,1.0,1150743021000
25,413,1.0,1247506977000
25,695,1.0,1249267558000
25,735,1.0,1375743357000
26,177,1.0,1219704449000
26,488,1.0,1406574189000
26,1121,1.0,1432948837000
26,1555,1.0,1560809421666
26,1662,1.0,1603031781453
27,264,1.0,1409688425000
27,423,1.0,1409686161000
27,547,1.0,1412583269000
27,553,1.0,1409686295000
27,664,1.0,1416378293000
27,833,1.0,1409688406000
27,900,1.0,1416378377000
27,905,1.0,1409688663000
27,922,1.0,1416378445000
27,940,1.0,1409688637000
27,954,1.0,1413267639000
27,978,1.0,1409688603000
27,985,1.0,1409685850000
27,994,1.0,1409687008000
27,1044,1.0,1416377073000
27,1316,1.0,1412583363000
27,1533,1.0,1434524890000
28,1051,1.0,1510309423151
28,1555,1.0,1658483000391
29,951,1.0,1470494513000
29,1044,1.0,1510001162969
29,1054,1.0,1470495893000
29,1185,1.0,1482978707000
29,1205,1.0,1482978346000
29,1272,1.0,1482978769000
29,1330,1.0,1510000851601
29,1362,1.0,1505923633835
29,1567,1.0,1496006970000
29,1570,1.0,1510000736011
29,1650,1.0,1510001117395
30,395,1.0,1438355004000
30,507,1.0,1438355144000
30,639,1.0,1438355103000
30,657,1.0,1438355038000
30,668,1.0,1438354994000
30,678,1.0,1438355083000
30,690,1.0,1438355113000
30,722,1.0,1438355076000
30,746,1.0,1438355156000
30,752,1.0,1438355149000
30,796,1.0,1367615135000
30,842,1.0,1438355033000
30,844,1.0,1438355070000
30,996,1.0,1438355017000
30,1110,1.0,1438354751000
30,1139,1.0,1537380022054
30,1400,1.0,1566007017840
30,1512,1.0,1438355126000
30,1520,1.0,1438355120000
31,685,1.0,1458713444000
31,966,1.0,1458713438000
31,1190,1.0,1452040093000
31,1251,1.0,1519808368304
31,1363,1.0,1533263557482
31,1391,1.0,1531147635744
31,1567,1.0,1515521761678
32,4,1.0,1426969690000
32,40,1.0,1420774981000
32,134,1.0,1419156349000
32,311,1.0,1415345061000
32,466,1.0,1435907897000
32,638,1.0,1424426988000
32,1035,1.0,1424427942000
33,313,1.0,1324413208000
33,314,1.0,1324413154000
33,438,1.0,1324413472000
33,488,1.0,1324413013000
33,490,1.0,1324412109000
33,498,1.0,1324412491000
33,509,1.0,1324412910000
33,515,1.0,1324412713000
33,553,1.0,1324413261000
33,574,1.0,1324412592000
33,583,1.0,1324412964000
33,618,1.0,1324412451000
33,626,1.0,1324413293000
33,628,1.0,1324414316000
33,630,1.0,1324414199000
33,643,1.0,1324414061000
33,650,1.0,1324412824000
33,662,1.0,1324413103000
33,663,1.0,1324413051000
33,682,1.0,1324412758000
33,686,1.0,1324412855000
33,725,1.0,1324412223000
33,730,1.0,1324412280000
33,1541,1.0,1324412051000
34,487,1.0,1379718010000
34,495,1.0,1380928805000
34,511,1.0,1353463704000
34,513,1.0,1363832537000
34,704,1.0,1356653980000
34,705,1.0,1353465177000
34,713,1.0,1380931759000
34,714,1.0,1380931465000
34,715,1.0,1378770870000
34,785,1.0,1362624347000
34,796,1.0,1353464801000
34,799,1.0,1380931003000
34,832,1.0,1390661376000
34,833,1.0,1367203025000
34,836,1.0,1353463311000
34,851,1.0,1363831745000
34,860,1.0,1356548828000
34,862,1.0,1356549348000
34,863,1.0,1353462944000
34,878,1.0,1363833270000
34,884,1.0,1380931570000
34,888,1.0,1369657119000
34,891,1.0,1384541875000
34,892,1.0,1363832129000
34,895,1.0,1384542129000
34,904,1.0,1378771659000
34,909,1.0,1390660957000
34,913,1.0,1378771168000
34,921,1.0,1384541662000
34,930,1.0,1378770674000
34,941,1.0,1424444436000
34,944,1.0,1390660103000
34,947,1.0,1393392117000
34,987,1.0,1384541460000
34,997,1.0,1391924809000
34,1018,1.0,1384216956000
34,1097,1.0,1462843802000
34,1115,1.0,1427949565000
34,1212,1.0,1432995442000
34,1516,1.0,1384217727000
34,1523,1.0,1412085445000
34,1580,1.0,1551213358045
35,951,1.0,1458985955000
35,1017,1.0,1418204180000
35,1027,1.0,1418203286000
35,1039,1.0,1413799109000
35,1062,1.0,1446540015000
35,1131,1.0,1422538748000
35,1144,1.0,1447947142000
35,1149,1.0,1446541912000
35,1223,1.0,1459201330000
35,1295,1.0,1518547846830
35,1322,1.0,1508288653230
35,1507,1.0,1436471277000
35,1532,1.0,1447400966000
36,61,1.0,1043172261000
36,64,1.0,1047538630000
36,80,1.0,1100654045000
36,84,1.0,1040956116000
36,97,1.0,1068691391000
36,101,1.0,1080579529000
36,116,1.0,1116798245000
36,263,1.0,1137010372000
36,271,1.0,1116797907000
36,286,1.0,1186571787000
36,293,1.0,1152816960000
36,294,1.0,1203642915000
36,304,1.0,1060957290000
36,314,1.0,1306852712000
36,342,1.0,1066011524000
36,352,1.0,1037329545000
36,396,1.0,1116798676000
36,397,1.0,1137010796000
36,523,1.0,1306851542000
36,572,1.0,1206639498000
36,983,1.0,1073165531000
37,253,1.0,1561512475707
37,336,1.0,1561512442076
37,498,1.0,1561512530545
37,582,1.0,1561512579703
37,1044,1.0,1561512629162
37,1185,1.0,1561512501819
37,1267,1.0,1561511761745
37,1393,1.0,1561511976100
37,1400,1.0,1561511804692
37,1599,1.0,1561510672264
38,16,1.0,1324362834000
38,27,1.0,1323243523000
38,43,1.0,1313544628000
38,57,1.0,1324363294000
38,106,1.0,1309394985000
38,134,1.0,1321683496000
38,286,1.0,1371679126000
38,373,1.0,1309395412000
38,377,1.0,1310682570000
38,378,1.0,1324364868000
38,379,1.0,1310681627000
38,400,1.0,1313543758000
38,431,1.0,1361765898000
38,477,1.0,1322984250000
38,521,1.0,1313544396000
38,525,1.0,1313543084000
38,526,1.0,1313545427000
38,541,1.0,1361765202000
38,651,1.0,1403567581000
38,759,1.0,1444521073000
38,841,1.0,1371681493000
38,983,1.0,1326821952000
38,1534,1.0,1324613405000
38,1544,1.0,1444520226000
38,1600,1.0,1323038001000
39,5,1.0,1415894959000
39,9,1.0,1415895148000
39,27,1.0,1419043808000
39,50,1.0,1441340916000
39,103,1.0,1441340773000
39,104,1.0,1413920958000
39,134,1.0,1415895025000
39,139,1.0,1419226546000
39,174,1.0,1441340909000
39,217,1.0,1418823760000
39,228,1.0,1426186532000
39,229,1.0,1445312348000
39,266,1.0,1413920737000
39,477,1.0,1413920853000
39,560,1.0,1426186036000
39,596,1.0,1427684261000
39,636,1.0,1413920985000
39,638,1.0,1415895123000
39,688,1.0,1413921006000
39,706,1.0,1441340950000
39,844,1.0,1418823674000
39,866,1.0,1426199028000
40,378,1.0,1378391709000
40,404,1.0,1361803521000
40,463,1.0,1361828022000
40,562,1.0,1361811573000
40,677,1.0,1360952386000
40,755,1.0,1369164609000
40,843,1.0,1381345910000
40,854,1.0,1379609411000
40,1002,1.0,1405087181000
40,1034,1.0,1443653755000
40,1435,1.0,1362411424000
41,228,1.0,1284394835000
41,314,1.0,1314725456000
41,318,1.0,1280773952000
41,341,1.0,1342439377000
41,405,1.0,1294664931000
41,432,1.0,1330960381000
41,468,1.0,1278961030000
41,526,1.0,1287413999000
41,529,1.0,1283637474000
41,536,1.0,1285188957000
41,571,1.0,1274532899000
41,589,1.0,1378767194000
41,594,1.0,1288282185000
41,607,1.0,1345817237000
41,609,1.0,1301535198000
41,641,1.0,1395837536000
41,655,1.0,1345480927000
41,690,1.0,1338303283000
41,759,1.0,1367848262000
41,830,1.0,1511282021913
41,842,1.0,1408975886000
41,858,1.0,1369746414000
41,902,1.0,1425046748000
41,905,1.0,1392577796000
41,951,1.0,1483189932000
41,1027,1.0,1416488998000
41,1068,1.0,1290085623000
41,1080,1.0,1388705048000
41,1109,1.0,1443533692000
41,1135,1.0,1487785729000
41,1263,1.0,1505560194139
41,1294,1.0,1578229441159
41,1535,1.0,1318001043000
42,605,1.0,1346505357000
42,759,1.0,1407682016000
42,814,1.0,1558998790627
42,832,1.0,1392299144000
42,833,1.0,1407681828000
42,888,1.0,1407681946000
42,905,1.0,1407682039000
42,911,1.0,1407681988000
42,945,1.0,1407681636000
42,987,1.0,1407681785000
42,1002,1.0,1407681955000
42,1563,1.0,1618190322484
43,269,1.0,1483705064000
43,573,1.0,1658168999370
43,807,1.0,1658169136424
43,884,1.0,1658169223893
43,891,1.0,1658169097607
43,1030,1.0,1658170644254
43,1043,1.0,1658170024294
43,1172,1.0,1658169278409
43,1177,1.0,1658169305039
44,1337,1.0,1659976376030
44,1480,1.0,1647313026458
44,1526,1.0,1659975384910
44,1687,1.0,1647663883481
45,557,1.0,1494377805000
45,780,1.0,1494377820000
45,859,1.0,1494377561000
45,888,1.0,1494377787000
45,901,1.0,1494377463000
45,903,1.0,1494377776000
45,931,1.0,1494377280000
45,943,1.0,1494377563000
45,969,1.0,1494377793000
45,1060,1.0,1494377420000
45,1094,1.0,1494377452000
45,1201,1.0,1494377209000
45,1544,1.0,1494377473000
46,136,1.0,1361651787000
46,189,1.0,1399293428000
46,211,1.0,1361651597000
46,230,1.0,1386035059000
46,489,1.0,1366491293000
46,545,1.0,1361651430000
46,556,1.0,1366295074000
46,665,1.0,1366294815000
46,677,1.0,1366295171000
46,680,1.0,1455138193000
46,726,1.0,1455138306000
46,731,1.0,1455138245000
46,788,1.0,1476121843000
46,793,1.0,1455138132000
46,898,1.0,1476121877000
46,1057,1.0,1455138351000
46,1093,1.0,1476121789000
46,1195,1.0,1455137811000
47,222,1.0,1225039447000
47,233,1.0,1226315072000
47,438,1.0,1293406613000
47,585,1.0,1295738429000
47,588,1.0,1293406339000
47,657,1.0,1369107784000
47,681,1.0,1321734294000
47,879,1.0,1369969360000
48,10,1.0,1362338397000
48,97,1.0,1357639161000
48,160,1.0,1426526785000
48,412,1.0,1426526877000
48,706,1.0,1459045609000
48,857,1.0,1370727467000
48,868,1.0,1423853799000
48,1002,1.0,1423936266000
48,1070,1.0,1458744725000
48,1080,1.0,1426527035000
48,1093,1.0,1459287633000
48,1106,1.0,1426526965000
48,1192,1.0,1457388154000
49,1298,1.0,1567448139767
49,1315,1.0,1557690127377
49,1344,1.0,1565317867181
49,1555,1.0,1564120351319
49,1572,1.0,1572320579554
49,1584,1.0,1572326262024
49,1595,1.0,1565318040445
50,1160,1.0,1550976593902
50,1360,1.0,1647747116312
50,1369,1.0,1548441933586
51,186,1.0,1490148288000
51,545,1.0,1490148095000
51,1101,1.0,1490148085000
51,1105,1.0,1490148220000
51,1118,1.0,1490148245000
51,1490,1.0,1667068982164
51,1517,1.0,1490147948000
52,327,1.0,1442437133000
52,456,1.0,1442620072000
52,698,1.0,1442620139000
52,922,1.0,1435864000000
52,1008,1.0,1425901447000
52,1034,1.0,1436222274000
52,1051,1.0,1440183457000
52,1172,1.0,1440536172000
52,1175,1.0,1483825599000
52,1257,1.0,1510106757465
52,1437,1.0,1426368121000
52,1546,1.0,1436390124000
53,339,1.0,1408304475000
53,438,1.0,1475016737000
53,699,1.0,1475016777000
53,864,1.0,1419465626000
53,898,1.0,1468528746000
53,922,1.0,1409585368000
53,989,1.0,1409955978000
53,999,1.0,1468529103000
53,1177,1.0,1475015930000
53,1201,1.0,1468529455000
53,1317,1.0,1479319748000
53,1348,1.0,1479320382000
53,1438,1.0,1468528494000
53,1524,1.0,1475016605000
54,203,1.0,1393765986000
54,327,1.0,1393765024000
54,328,1.0,1393765068000
54,383,1.0,1393766370000
54,456,1.0,1393765541000
54,546,1.0,1393765110000
54,587,1.0,1393765142000
54,621,1.0,1393765444000
54,758,1.0,1393764707000
54,803,1.0,1393764978000
54,870,1.0,1393861840000
54,1072,1.0,1393765369000
55,246,1.0,1440572563000
55,327,1.0,1448655919000
55,328,1.0,1448655980000
55,526,1.0,1448655869000
55,583,1.0,1448655948000
55,596,1.0,1448655900000
55,598,1.0,1440572623000
55,621,1.0,1440572579000
55,682,1.0,1440572664000
55,697,1.0,1448655887000
55,720,1.0,1440572701000
55,747,1.0,1440572642000
55,754,1.0,1448655960000
55,756,1.0,1440572590000
55,761,1.0,1448655939000
55,769,1.0,1440572631000
55,774,1.0,1440572686000
55,775,1.0,1440572374000
55,776,1.0,1440572445000
55,803,1.0,1440572543000
55,816,1.0,1440572484000
55,842,1.0,1427437797000
55,850,1.0,1440572552000
55,893,1.0,1440572615000
55,913,1.0,1427437850000
55,914,1.0,1427437830000
55,918,1.0,1427437748000
55,934,1.0,1427437740000
55,954,1.0,1440572179000
55,974,1.0,1440572171000
55,981,1.0,1448655877000
55,985,1.0,1440572163000
55,990,1.0,1427437777000
55,1005,1.0,1427437721000
55,1029,1.0,1440572152000
55,1032,1.0,1427437760000
55,1039,1.0,1427437768000
55,1074,1.0,1427437729000
55,1104,1.0,1427437693000
55,1520,1.0,1448655992000
55,1523,1.0,1427437818000
55,1535,1.0,1440572678000
56,1529,1.0,1593815672947
56,1569,1.0,1587988047556
56,1605,1.0,1534973877498
57,546,1.0,1313855180000
57,621,1.0,1365346865000
57,718,1.0,1360102518000
57,730,1.0,1366684699000
57,807,1.0,1365350548000
57,819,1.0,1360108684000
57,833,1.0,1488740192000
57,884,1.0,1387139872000
57,891,1.0,1388451971000
57,895,1.0,1391974377000
57,896,1.0,1446780763000
57,919,1.0,1388454620000
57,921,1.0,1393086249000
57,1029,1.0,1421530629000
57,1201,1.0,1488740178000
57,1228,1.0,1488740185000
57,1663,1.0,1391989322000
58,1004,1.0,1398996015000
58,1012,1.0,1437162899000
58,1298,1.0,1490028625000
59,147,1.0,1217783521000
59,180,1.0,1269264689000
59,291,1.0,1215986412000
59,341,1.0,1271253818000
59,609,1.0,1311989249000
59,770,1.0,1386860143000
59,774,1.0,1386865175000
59,1429,1.0,1470896227000
59,1430,1.0,1547967235261
60,129,1.0,1403092552000
60,245,1.0,1390511888000
60,410,1.0,1356546941000
60,454,1.0,1362496265000
60,467,1.0,1363004732000
60,477,1.0,1393335417000
60,587,1.0,1419884706000
60,590,1.0,1362496217000
60,697,1.0,1356547526000
60,758,1.0,1363004653000
60,835,1.0,1356543627000
60,922,1.0,1392729757000
60,1049,1.0,1425573893000
60,1520,1.0,1362495923000
61,196,1.0,1302823831000
61,454,1.0,1262083620000
61,488,1.0,1302760272000
61,501,1.0,1302821754000
